stat,hard,koef_hard,line,fs1_public,prest,p2,p3,p1_1,p1_2,punkt,kodific,f10r13p1,f10r14p1_1,f10r14p1_2,f10r151_03,f10r14p1_6,f10r18p1,f10r18p1_2,f10r19p1um,f10r19p113,f10r19p114,f10r19p121,f10r211p1,f10r22p1,f10r24p1,f10r24p1gr,f10r24p2,f10r24p3,f10r25p1,f10r25p1gr,f10r25p2,f10r25p3,f10r27p1,f11r9p1_05,f11r9_no11,f11r9p1_21,f11r9p1_22,f11r9p1212,f11r9_no01,f11r91_24,f11r10no13,f11r17_01,f11r17_02,f11r17_03,f11r17_04,f11r17_07,f20r30_82,f60r15,f60r15p7,status,ord_r,fe1r32p1,fe1r33p1,fe1r33_16,fe1r331_12,fe1r331_20,fe1r34_04,fe1r351p1,fe2r18_33,fl1,fl1_2,fl1_wom,fl1_bwom,fl1_ml,fl1_nl,fl1u,fl1u_2,fl1u_wom,fl1u_bwom,fl1u_ml,fl1u_nl,fs1_neost,fs1r566_3o,fs1r567_1o,fs1r567_2,fs1r567_3o,fs1r567_4o,fs1r62_21,fs1r62_02,fs1r62_03,fs1r62_05,fs1r62_06,fs1r62_07,fs1r62_08,fs1r62_09,fs1r62_10,fs1r62_11,fs1r62_12,fs1r62_16,fs1r70_01,fs1r64,fs1r64_add,fs1r64_nn,fs1r64_0,fs1r64_05n,fs1r64_05x,fs1r64_06n,fs1r64_06x,fs1r64_09n,fs1r64_09x,fs1r64_12n,fs1r64_12x,fs1r64_11n,fs1r64_11x,fs1r64_01n,fs1r64_01x,fs1r65_o,fs1r65_n,fs1r65_02n,fs1r65_02x,d_izm,id
ст.148 ч.2,2,6320,,,1,1480002,FE1R10P1,"Незаконное нарушение тайны переписки, телефонных п","Хат жазысу, телефонмен сґйлесу, пошта, телеграф ха",,,,,,,,,,,,,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,01,,"05,06,11,",,,,,,,,,,,,,5,02,,2,5,2015-01-01,273
ст.149 ч.1,0,1550,,1,2,1490001,FE1R10P1,Нарушение неприкосновенности жилища,Тўрєынжайєа ќолсўєылмаушылыќты бўзу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,,,,2015-01-01,274
ст.149 ч.2,1,3010,,,1,1490002,FE1R10P1,Нарушение неприкосновенности жилища,Тўрєынжайєа ќолсўєылмаушылыќты бўзу,,,,,,ALL -,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2015-01-01,275
ст.149 ч.3,2,5320,,,1,1490003,FE1R10P1,Нарушение неприкосновенности жилища,Тўрєынжайєа ќолсўєылмаушылыќты бўзу,,,,,,,,,,,ALL,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,02,,,5,2015-01-01,276
ст.150 ч.1,0,120,,1,2,1500001,FE1R10P1,Воспрепятствование осуществлению избирательных пра,Сайлау ќўќыќтарын жїзеге асыруєа немесе сайлау ком,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09",,,,,100,,100,,120,,,,,,,,,,,2015-01-01,277
ст.150 ч.1,0,140,,1,2,1500001,FE1R10P1,Воспрепятствование осуществлению избирательных пра,Сайлау ќўќыќтарын жїзеге асыруєа немесе сайлау ком,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09",,,,,100,,100,,120,,,,,,,,,,,2020-12-30,278
ст.150 ч.2,2,5530,,,1,1500002,FE1R10P1,Воспрепятствование осуществлению избирательных пра,Сайлау ќўќыќтарын жїзеге асыруєа немесе сайлау ком,"01,02,03,04",,,,,,03,03,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,01,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,02,03,"05,06,11,01",,,,,4000,,4000,,,,,,4,,4,,,,,2020-12-30,279
ст.150 ч.2,2,5520,,,1,1500002,FE1R10P1,Воспрепятствование осуществлению избирательных пра,Сайлау ќўќыќтарын жїзеге асыруєа немесе сайлау ком,"01,02,03,04",,,,,,03,03,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,01,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,02,03,"05,06,11,01",,,,,4000,,4000,,,,,,4,,4,,,,,2015-01-01,280
ст.150 ч.1-1,0,130,,1,2,1500011,FE1R10P1,Воспрепятствование осуществлению избирательных пра,Сайлау ќўќыќтарын жїзеге асыруєа немесе сайлау ком,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09",,,,,100,,100,,120,,,,,,,,,,,2020-12-30,281
ст.151 ч.1,2,5540,,,1,1510001,FE1R10P1,"Фальсификация избирательных документов, документов","Сайлау ќўжаттарын, референдум ќўжаттарын бўрмалау",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,4000,,4000,,,,,,4,,4,,02,,3,2015-01-01,282
ст.151 ч.2,3,8370,,,1,1510002,FE1R10P1,"Фальсификация избирательных документов, документов","Сайлау ќўжаттарын, референдум ќўжаттарын бўрмалау",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,7,,,,,2015-01-01,283
ст.152 ч.1,0,650,,1,2,1520001,FE1R10P1,Нарушение трудового законодательства Республики Ка,Ќазаќстан Республикасыныѕ еѕбек заѕнамасын бўзу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09,12",,"05,06,",,,,,,,160,,40,,,,,,02,,1,2015-01-01,284
ст.152 ч.2,0,1760,,1,2,1520002,FE1R10P1,Нарушение трудового законодательства Республики Ка,Ќазаќстан Республикасыныѕ еѕбек заѕнамасын бўзу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,02,,1,2015-01-01,285
ст.152 ч.3,0,1820,,1,2,1520003,FE1R10P1,Нарушение трудового законодательства Республики Ка,Ќазаќстан Республикасыныѕ еѕбек заѕнамасын бўзу,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,02,,3,2015-01-01,286
ст.153 ч.1,1,3660,,2,1,1530001,FE1R10P1,Нарушение трудового законодательства Республики Ка,Кјмелетке толмаєандарєа ќатысты Ќазаќстан Республи,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,02,,,3,2015-01-01,287
ст.153 ч.2,2,7680,,,1,1530002,FE1R10P1,Нарушение трудового законодательства Республики Ка,Кјмелетке толмаєандарєа ќатысты Ќазаќстан Республи,"01,02,03,04,05",,,,,,01,,,02,ALL,,03,05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,03,,,,ALL,,,,,,,,,,,,,02,,ALL,,,05,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,2,5,2,5,02,,,3,2015-01-01,288
ст.154,0,1140,,2,2,1540001,FE1R10P1,Воспрепятствование законной деятельности представи,Жўмыскерлер ґкілдерініѕ заѕды ќызметіне кедергі жа,,1,,,,,,,,,ALL,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,02,,,3,2015-01-01,289
ст.155 ч.1,0,1370,,2,2,1550001,FE1R10P1,"Воспрепятствование организации, проведению собрани","Жиналыс, митинг, демонстрация, шеру, пикет ўйымдас",,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,180,,50,,,,,,,,,2015-01-01,290
ст.155 ч.2,2,4370,,,1,1550002,FE1R10P1,"Воспрепятствование организации, проведению собрани","Жиналыс, митинг, демонстрация, шеру, пикет ўйымдас",,,,,,,,,,,ALL,,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,02,,3,2015-01-01,291
ст.156 ч.1,0,660,,,2,1560001,FE1R10P1,Нарушение правил охраны труда,Еѕбектi ќорєау ќаєидаларын бўзу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,,,,,2015-01-01,292
ст.156 ч.2,0,1530,,,2,1560002,FE1R10P1,Нарушение правил охраны труда,Еѕбектi ќорєау ќаєидаларын бўзу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,ALL,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,02,,,3,2015-01-01,293
ст.168 ч.2,4,14920,,,1,1680002,FE1R10P1,Геноцид,Геноцид,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,05,,,2017-07-24,294
ст.156 ч.4,2,8420,,,1,1560004,FE1R10P1,Нарушение правил охраны труда,Еѕбектi ќорєау ќаєидаларын бўзу,,,,,,,,,,,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,00,,,,,,,,,,,ALL,,,,,,,ALL,,,,,,,,,,,,"11,01",,"05,06,",,,,,,,,,,,7,,7,,02,,3,2015-01-01,295
ст.157 ч.1,2,4270,,2,1,1570001,FE1R10P1,Принуждение к участию в забастовке или к отказу от,Ереуiлге ќатысуєа немесе ереуілге ќатысудан бас та,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,,,,2015-01-01,296
ст.157 ч.2,3,8090,,,1,1570002,FE1R10P1,Принуждение к участию в забастовке или к отказу от,Ереуiлге ќатысуєа немесе ереуілге ќатысудан бас та,,,,,,,,,,,ALL,,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,6000,,6000,,,,,,6,,6,02,,,3,2015-01-01,297
ст.158 ч.1,0,1220,,2,2,1580001,FE1R10P1,Воспрепятствование законной профессиональной деяте,Журналистiѕ заѕды кјсіби ќызметiне кедергi жасау,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,100,,100,,120,,45,,,,,,,,,2015-01-01,298
ст.158 ч.2,1,2610,,,1,1580002,FE1R10P1,Воспрепятствование законной профессиональной деяте,Журналистiѕ заѕды кјсіби ќызметiне кедергi жасау,,,,,,,,,,,ALL,,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,02,,3,2015-01-01,299
ст.159,0,70,,2,2,1590001,FE1R10P1,Незаконное ограничение права на доступ к информаци,Аќпараттыќ ресурстарєа ќол жеткiзу ќўќыєын заѕсыз,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09",,,,,80,,80,,80,,,,,,,,,,,2015-01-01,300
ст.160 ч.1,4,13450,,,1,1600001,FE1R10P1,"Планирование, подготовка, развязывание или ведение","Басќыншылыќ соєысты жоспарлау, дайындау, тўтандыру",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,,,,2017-07-24,301
ст.160 ч.1,4,13340,,,1,1600001,FE1R10P1,"Планирование, подготовка, развязывание или ведение","Басќыншылыќ соєысты жоспарлау, дайындау, тўтандыру",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,,,,2015-01-01,302
ст.160 ч.2,4,14760,,,1,1600002,FE1R10P1,"- Планирование, подготовка, развязывание или веден","Басќыншылыќ соєысты жоспарлау, дайындау, тўтандыру",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,,,,2015-01-01,303
ст.160 ч.2,4,14890,,,1,1600002,FE1R10P1,"Планирование, подготовка, развязывание или ведение","Басќыншылыќ соєысты жоспарлау, дайындау, тўтандыру",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,05,,,2017-07-24,304
ст.161 ч.1,2,6070,,,1,1610001,FE1R10P1,Пропаганда или публичные призывы к развязыванию аг,Басќыншылыќ соєысты тўтандыруєа насихат жїргiзу не,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,5,,,,,2015-01-01,305
ст.161 ч.2,3,9340,,,1,1610002,FE1R10P1,Пропаганда или публичные призывы к развязыванию аг,Басќыншылыќ соєысты тўтандыруєа насихат жїргiзу не,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,02,,,3,2015-01-01,306
ст.162,3,11120,,,1,1620001,FE1R10P1,"Производство, приобретение или сбыт оружия массово","Жаппай ќырып-жою ќаруын ґндiру, иемдену немесе ґтк",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,10,,,,,2015-01-01,307
ст.163 ч.1,4,13350,,,1,1630001,FE1R10P1,Применение запрещенных средств и методов ведения в,Соєыс жїргiзудiѕ тыйым салынєан ќўралдары мен јдiс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,,,,2015-01-01,308
ст.163 ч.1,4,13510,,,1,1630001,FE1R10P1,Применение запрещенных средств и методов ведения в,Соєыс жїргiзудiѕ тыйым салынєан ќўралдары мен јдiс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,05,,,2017-07-24,309
ст.163 ч.2,4,14770,,,1,1630002,FE1R10P1,Применение запрещенных средств и методов ведения в,Соєыс жїргiзудiѕ тыйым салынєан ќўралдары мен јдiс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,ALL,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,,,,2015-01-01,310
ст.163 ч.2,4,14900,,,1,1630002,FE1R10P1,Применение запрещенных средств и методов ведения в,Соєыс жїргiзудiѕ тыйым салынєан ќўралдары мен јдiс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,ALL,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,05,,,2017-07-24,311
ст.164 ч.1,3,8840,,,1,1640001,FE1R10P1,Нарушение законов и обычаев войны,Соєыс заѕдары мен дјстїрлерін бўзу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,,,,2015-01-01,312
ст.164 ч.1,3,8970,,,1,1640001,FE1R10P1,Нарушение законов и обычаев войны,Соєыс заѕдары мен дјстїрлерін бўзу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,,,,2017-07-24,313
ст.164 ч.2,4,14780,,,1,1640002,FE1R10P1,Нарушение законов и обычаев войны,Соєыс заѕдары мен дјстїрлерін бўзу,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,,,,2015-01-01,314
ст.164 ч.2,4,14910,,,1,1640002,FE1R10P1,Нарушение законов и обычаев войны,Соєыс заѕдары мен дјстїрлерін бўзу,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,05,,,2017-07-24,315
ст.165,4,13360,,,1,1650001,FE1R10P1,Преступные нарушения норм международного гуманитар,Ќарулы ќаќтыєыстар уаќытында халыќаралыќ гуманитар,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,,,,2015-01-01,316
ст.166 ч.1,4,13180,,,1,1660001,FE1R10P1,Бездействие либо дача преступного приказа во время,Ќарулы ќаќтыєыс уаќытындаєы јрекетсіздік не ќылмыс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,7,15,,,,,2015-01-01,317
ст.166 ч.2,4,14200,,,1,1660002,FE1R10P1,Бездействие либо дача преступного приказа во время,Ќарулы ќаќтыєыс уаќытындаєы јрекетсіздік не ќылмыс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,20,,,,,2015-01-01,318
ст.167,2,6080,,,1,1670001,FE1R10P1,"Незаконное пользование знаками, охраняемыми междун",Халыќаралыќ шарттармен ќорєалатын белгілерді заѕсы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,5,,,,,2015-01-01,319
ст.168 ч.1,4,14430,,,1,1680001,FE1R10P1,Геноцид,Геноцид,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,ALL,,,,,,,,,,,,"01,03",,"05,06,11,",,,,,,,,,,,,15,20,,,,,2015-01-01,320
ст.169,4,13520,,,1,1690001,FE1R10P1,Экоцид,Экоцид,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,05,,,2017-07-24,321
ст.170 ч.1,3,11470,,,1,1700001,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,10,,01,,,2015-01-01,322
ст.170 ч.1,3,11480,,,1,1700001,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,10,,01,,,2017-04-27,323
ст.170 ч.2,4,14080,,,1,1700002,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,ALL,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,01,,"05,06,11,",,,,,,,,,,,,12,17,,"01,05",,,2017-04-27,324
ст.170 ч.2,4,13190,,,1,1700002,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,ALL,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,01,,"05,06,11,",,,,,,,,,,,,7,15,,01,,,2015-01-01,325
ст.170 ч.3,3,12100,,,1,1700003,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,7,10,,,,,2017-04-27,326
ст.170 ч.3,3,12050,,,1,1700003,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,7,10,,,,,2015-01-01,327
ст.170 ч.4,4,14960,,,1,1700004,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,"01,05",,,2017-04-27,328
ст.170 ч.4,4,14860,,,1,1700004,FE1R10P1,Наемничество,Жалдамалылыќ,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"01,03,02",,"05,06,11,",,,,,,,,,,,,15,20,,01,,,2015-01-01,329
ст.171,3,11580,,,1,1710001,FE1R10P1,Создание баз (лагерей) подготовки наемников,Жалдамалыларды дайындайтын базалар (лагерьлер) ќўр,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,10,01,,,,2015-01-01,330
ст.172,3,8850,,,1,1720001,FE1R10P1,Участие в иностранных вооруженных конфликтах,Шетелдік ќарулы ќаќтыєыстарєа ќатысу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,,,,2015-01-01,331
ст.173 ч.1,3,10380,,,1,1730001,FE1R10P1,"Нападение на лиц или организации, пользующихся меж",Халыќаралыќ ќорєауды пайдаланатын адамдарєа немесе,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,8,,,,,2017-04-27,332
ст.173 ч.1,3,10290,,,1,1730001,FE1R10P1,"Нападение на лиц или организации, пользующихся меж",Халыќаралыќ ќорєауды пайдаланатын адамдарєа немесе,,"TR,",,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,8,,,,,2015-01-01,333
ст.173 ч.2,4,13490,,,1,1730002,FE1R10P1,"Нападение на лиц или организации, пользующихся меж",Халыќаралыќ ќорєауды пайдаланатын адамдарєа немесе,,"TR,",,ALL,,,ALL -,,,ALL -,,,,,,,,,,,,ALL -,,,,,,,,,,,,,,,,,,,4,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,ALL,ALL,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,01,,,2015-01-01,334
ст.173 ч.2,4,13580,,,1,1730002,FE1R10P1,"Нападение на лиц или организации, пользующихся меж",Халыќаралыќ ќорєауды пайдаланатын адамдарєа немесе,,"TR,",,ALL,,,ALL -,,,ALL -,,,,,,,,,,,,ALL -,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,ALL,,,,,ALL,ALL,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,10,15,,"01,05",,,2017-04-27,335
